"Basic Settings - PayPal Payments Pro Hosted Solution","Basic Settings - PayPal Payments Pro Hosted Solution",module,Magento_Paypal
"Display Express Checkout in the Payment Information step","Display Express Checkout in the Payment Information step",module,Magento_Paypal
"Website Payments Pro Hosted Solution and Express Checkout","Website Payments Pro Hosted Solution and Express Checkout",module,Magento_Paypal
"Basic Settings - PayPal Website Payments Pro Hosted Solution","Basic Settings - PayPal Website Payments Pro Hosted Solution",module,Magento_Paypal
"Payflow Pro","Payflow Pro",module,Magento_Paypal
"Connect your merchant account with a fully customizable gateway that lets customers pay without leaving your site. (<u>Includes Express Checkout</u>)","Connect your merchant account with a fully customizable gateway that lets customers pay without leaving your site. (<u>Includes Express Checkout</u>)",module,Magento_Paypal
"Vault Enabled","Vault Enabled",module,Magento_Paypal
"Advertise PayPal PayLater","Advertise PayPal PayLater",module,Magento_Paypal
"Basic Settings - PayPal Payflow Pro","Basic Settings - PayPal Payflow Pro",module,Magento_Paypal
"Vault Title","Vault Title",module,Magento_Paypal
"Credit Card Settings","Credit Card Settings",module,Magento_Paypal
"Allowed Credit Card Types","Allowed Credit Card Types",module,Magento_Paypal
"Supporting of American Express cards require additional agreement. Learn more at <a href=""http://www.paypal.com/amexupdate"">http://www.paypal.com/amexupdate</a>.","Supporting of American Express cards require additional agreement. Learn more at <a href=""http://www.paypal.com/amexupdate"">http://www.paypal.com/amexupdate</a>.",module,Magento_Paypal
"Fraud Management Filters","Fraud Management Filters",module,Magento_Paypal
"Be sure to configure Fraud Management Filters in your PayPal account in ""Service Settings/Fraud Protection"" section. Attention! Please don't use Total Purchase Price Ceiling/Floor Filters. Current integration doesn't support them.","Be sure to configure Fraud Management Filters in your PayPal account in ""Service Settings/Fraud Protection"" section. Attention! Please don't use Total Purchase Price Ceiling/Floor Filters. Current integration doesn't support them.",module,Magento_Paypal
"CVV and AVS Settings","CVV and AVS Settings",module,Magento_Paypal
"Reject Transaction if:","Reject Transaction if:",module,Magento_Paypal
"AVS Street Does Not Match","AVS Street Does Not Match",module,Magento_Paypal
"AVS Zip Does Not Match","AVS Zip Does Not Match",module,Magento_Paypal
"Card Issuer Is Outside The United States","Card Issuer Is Outside The United States",module,Magento_Paypal
"Card Security Code Does Not Match","Card Security Code Does Not Match",module,Magento_Paypal
"Payflow Pro and Express Checkout","Payflow Pro and Express Checkout",module,Magento_Paypal
"PayPal Express Checkout Payflow Edition lets you give customers access to financing through PayPal Credit&#174; - at no additional cost to you.
                            You get paid up front, even though customers have more time to pay. A pre-integrated payment button lets customers pay quickly with PayPal Credit&#174;.
                            <a href=""https://www.paypal.com/webapps/mpp/promotional-financing"" target=""_blank"">Learn More</a>","PayPal Express Checkout Payflow Edition lets you give customers access to financing through PayPal Credit&#174; - at no additional cost to you.
                            You get paid up front, even though customers have more time to pay. A pre-integrated payment button lets customers pay quickly with PayPal Credit&#174;.
                            <a href=""https://www.paypal.com/webapps/mpp/promotional-financing"" target=""_blank"">Learn More</a>",module,Magento_Paypal
"<a href=""https://financing.paypal.com/ppfinportal/content/whyUseFinancing"" target=""_blank"">Why Advertise Financing?</a><br/>
                                <strong>Give your sales a boost when you advertise financing.</strong><br/>PayPal helps turn browsers into buyers with financing
                                from PayPal Credit&#174;. Your customers have more time to pay, while you get paid up front – at no additional cost to you.
                                Use PayPal’s free banner ads that let you advertise PayPal Credit&#174; financing as a payment option when your customers check out with PayPal.
                                The PayPal Advertising Program has been shown to generate additional purchases as well as increase consumer's average purchase sizes by 15%
                                or more. <a href=""https://financing.paypal.com/ppfinportal/content/forrester"" target=""_blank"">See Details</a>.","<a href=""https://financing.paypal.com/ppfinportal/content/whyUseFinancing"" target=""_blank"">Why Advertise Financing?</a><br/>
                                <strong>Give your sales a boost when you advertise financing.</strong><br/>PayPal helps turn browsers into buyers with financing
                                from PayPal Credit&#174;. Your customers have more time to pay, while you get paid up front – at no additional cost to you.
                                Use PayPal’s free banner ads that let you advertise PayPal Credit&#174; financing as a payment option when your customers check out with PayPal.
                                The PayPal Advertising Program has been shown to generate additional purchases as well as increase consumer's average purchase sizes by 15%
                                or more. <a href=""https://financing.paypal.com/ppfinportal/content/forrester"" target=""_blank"">See Details</a>.",module,Magento_Paypal
"Review Order","Review Order",module,Magento_Paypal
"Persistent Shopping Cart","Persistent Shopping Cart",module,Magento_Persistent
"General Options","General Options",module,Magento_Persistent
"Enable Persistence","Enable Persistence",module,Magento_Persistent
"Persistence Lifetime (seconds)","Persistence Lifetime (seconds)",module,Magento_Persistent
"Enable ""Remember Me""","Enable ""Remember Me""",module,Magento_Persistent
"""Remember Me"" Default Value","""Remember Me"" Default Value",module,Magento_Persistent
"Clear Persistence on Sign Out","Clear Persistence on Sign Out",module,Magento_Persistent
"Persist Shopping Cart","Persist Shopping Cart",module,Magento_Persistent
"Product Alerts","Product Alerts",module,Magento_ProductAlert
"Allow Alert When Product Price Changes","Allow Alert When Product Price Changes",module,Magento_ProductAlert
"Allow Alert When Product Comes Back in Stock","Allow Alert When Product Comes Back in Stock",module,Magento_ProductAlert
"Price Alert Email Template","Price Alert Email Template",module,Magento_ProductAlert
"Email template chosen based on theme fallback when ""Default"" option is selected.","Email template chosen based on theme fallback when ""Default"" option is selected.",module,Magento_ProductAlert
"Stock Alert Email Template","Stock Alert Email Template",module,Magento_ProductAlert
"Alert Email Sender","Alert Email Sender",module,Magento_ProductAlert
"Product Alerts Run Settings","Product Alerts Run Settings",module,Magento_ProductAlert
Frequency,Frequency,module,Magento_ProductAlert
"Start Time","Start Time",module,Magento_ProductAlert
"Error Email Recipient","Error Email Recipient",module,Magento_ProductAlert
"Error Email Sender","Error Email Sender",module,Magento_ProductAlert
"Error Email Template","Error Email Template",module,Magento_ProductAlert
"Notify me when the price drops","Notify me when the price drops",module,Magento_ProductAlert
"Notify me when this product is in stock","Notify me when this product is in stock",module,Magento_ProductAlert
"Product Video","Product Video",module,Magento_ProductVideo
"YouTube API Key","YouTube API Key",module,Magento_ProductVideo
"Autostart base video","Autostart base video",module,Magento_ProductVideo
"Show related video","Show related video",module,Magento_ProductVideo
"Auto restart video","Auto restart video",module,Magento_ProductVideo
"Images And Videos","Images And Videos",module,Magento_ProductVideo
Carts,Carts,module,Magento_Quote
"Manage carts","Manage carts",module,Magento_Quote
"Enable Inventory Check On Cart Load","Enable Inventory Check On Cart Load",module,Magento_Quote
"Some addresses can't be used due to the configurations for specific countries.","Some addresses can't be used due to the configurations for specific countries.",module,Magento_Quote
"Please check the shipping address information.","Please check the shipping address information.",module,Magento_Quote
"The shipping method is missing. Select the shipping method and try again.","The shipping method is missing. Select the shipping method and try again.",module,Magento_Quote
"Please check the billing address information.","Please check the billing address information.",module,Magento_Quote
"Enter a valid payment method and try again.","Enter a valid payment method and try again.",module,Magento_Quote
Security,Security,module,Magento_ReCaptchaAdminUi
"Google reCAPTCHA Admin Panel","Google reCAPTCHA Admin Panel",module,Magento_ReCaptchaAdminUi
"Admin Panel","Admin Panel",module,Magento_ReCaptchaAdminUi
"reCAPTCHA Failure Messages","reCAPTCHA Failure Messages",module,Magento_ReCaptchaAdminUi
"reCAPTCHA Validation Failure Message","reCAPTCHA Validation Failure Message",module,Magento_ReCaptchaAdminUi
"reCAPTCHA Technical Failure Message","reCAPTCHA Technical Failure Message",module,Magento_ReCaptchaAdminUi
"Google reCAPTCHA Storefront","Google reCAPTCHA Storefront",module,Magento_ReCaptchaAdminUi
Storefront,Storefront,module,Magento_ReCaptchaAdminUi
No,No,module,Magento_ReCaptchaAdminUi
"Enable for Coupon Codes","Enable for Coupon Codes",module,Magento_ReCaptchaCheckoutSalesRule
"Enable for Checkout/Placing Order","Enable for Checkout/Placing Order",module,Magento_ReCaptchaCheckout
"Enable for Contact Us","Enable for Contact Us",module,Magento_ReCaptchaContact
"Enable for Customer Login","Enable for Customer Login",module,Magento_ReCaptchaCustomer
"Enable for Forgot Password","Enable for Forgot Password",module,Magento_ReCaptchaCustomer
"Enable for Create New Customer Account","Enable for Create New Customer Account",module,Magento_ReCaptchaCustomer
"Enable for Edit Customer Account","Enable for Edit Customer Account",module,Magento_ReCaptchaCustomer
"reCAPTCHA Failure Messages","reCAPTCHA Failure Messages",module,Magento_ReCaptchaFrontendUi
"reCAPTCHA Validation Failure Message","reCAPTCHA Validation Failure Message",module,Magento_ReCaptchaFrontendUi
"reCAPTCHA Technical Failure Message","reCAPTCHA Technical Failure Message",module,Magento_ReCaptchaFrontendUi
"Enable for Newsletter Subscription","Enable for Newsletter Subscription",module,Magento_ReCaptchaNewsletter
"If enabled, a badge will be displayed in every page.","If enabled, a badge will be displayed in every page.",module,Magento_ReCaptchaNewsletter
"Enable for PayPal PayflowPro payment form","Enable for PayPal PayflowPro payment form",module,Magento_ReCaptchaPaypal
"Enable for Product Review","Enable for Product Review",module,Magento_ReCaptchaReview
"Enable for Send To Friend","Enable for Send To Friend",module,Magento_ReCaptchaSendFriend
reCAPTCHA,reCAPTCHA,module,Magento_ReCaptchaUi
"Enable for Login","Enable for Login",module,Magento_ReCaptchaUser
"Enable for Forgot Password","Enable for Forgot Password",module,Magento_ReCaptchaUser
"Invalid JSON received.","Invalid JSON received.",module,Magento_ReCaptchaValidationApi
"Could not connect to service.","Could not connect to service.",module,Magento_ReCaptchaValidationApi
"Did not receive a 200 from the service.","Did not receive a 200 from the service.",module,Magento_ReCaptchaValidationApi
"Not a success, but no error codes received!","Not a success, but no error codes received!",module,Magento_ReCaptchaValidationApi
"ReCAPTCHA response not provided.","ReCAPTCHA response not provided.",module,Magento_ReCaptchaValidationApi
"Expected hostname did not match.","Expected hostname did not match.",module,Magento_ReCaptchaValidationApi
"Expected APK package name did not match.","Expected APK package name did not match.",module,Magento_ReCaptchaValidationApi
"Expected action did not match.","Expected action did not match.",module,Magento_ReCaptchaValidationApi
"Challenge timeout.","Challenge timeout.",module,Magento_ReCaptchaValidationApi
"The secret parameter is missing.","The secret parameter is missing.",module,Magento_ReCaptchaValidationApi
"The secret parameter is invalid or malformed.","The secret parameter is invalid or malformed.",module,Magento_ReCaptchaValidationApi
"The response parameter is invalid or malformed.","The response parameter is invalid or malformed.",module,Magento_ReCaptchaValidationApi
"The request is invalid or malformed.","The request is invalid or malformed.",module,Magento_ReCaptchaValidationApi
"The response is no longer valid: either is too old or has been used previously.","The response is no longer valid: either is too old or has been used previously.",module,Magento_ReCaptchaValidationApi
"Score threshold not met.","Score threshold not met.",module,Magento_ReCaptchaValidationApi
"reCAPTCHA v2 (""I am not a robot"")","reCAPTCHA v2 (""I am not a robot"")",module,Magento_ReCaptchaVersion2Checkbox
"Google API Website Key","Google API Website Key",module,Magento_ReCaptchaVersion2Checkbox
"Google API Secret Key","Google API Secret Key",module,Magento_ReCaptchaVersion2Checkbox
Size,Size,module,Magento_ReCaptchaVersion2Checkbox
Theme,Theme,module,Magento_ReCaptchaVersion2Checkbox
"Language Code","Language Code",module,Magento_ReCaptchaVersion2Checkbox
"Optional. Forces the widget to render in a specific language. Auto-detects the user's language if unspecified. See
                        <a target=""_blank"" href=""https://developers.google.com/recaptcha/docs/language"">supported Language Codes</a>.","Optional. Forces the widget to render in a specific language. Auto-detects the user's language if unspecified. See
                        <a target=""_blank"" href=""https://developers.google.com/recaptcha/docs/language"">supported Language Codes</a>.",module,Magento_ReCaptchaVersion2Checkbox
Normal,Normal,module,Magento_ReCaptchaVersion2Checkbox
Compact,Compact,module,Magento_ReCaptchaVersion2Checkbox
"Light Theme","Light Theme",module,Magento_ReCaptchaVersion2Checkbox
"Dark Theme","Dark Theme",module,Magento_ReCaptchaVersion2Checkbox
"reCAPTCHA v2 Invisible","reCAPTCHA v2 Invisible",module,Magento_ReCaptchaVersion2Invisible
"Google API Website Key","Google API Website Key",module,Magento_ReCaptchaVersion2Invisible
"Google API Secret Key","Google API Secret Key",module,Magento_ReCaptchaVersion2Invisible
"Invisible Badge Position","Invisible Badge Position",module,Magento_ReCaptchaVersion2Invisible
Theme,Theme,module,Magento_ReCaptchaVersion2Invisible
"Language Code","Language Code",module,Magento_ReCaptchaVersion2Invisible
"Optional. Forces the widget to render in a specific language. Auto-detects the user's language if unspecified. See
                        <a target=""_blank"" href=""https://developers.google.com/recaptcha/docs/language"">supported Language Codes</a>.","Optional. Forces the widget to render in a specific language. Auto-detects the user's language if unspecified. See
                        <a target=""_blank"" href=""https://developers.google.com/recaptcha/docs/language"">supported Language Codes</a>.",module,Magento_ReCaptchaVersion2Invisible
Inline,Inline,module,Magento_ReCaptchaVersion2Invisible
"Bottom Right","Bottom Right",module,Magento_ReCaptchaVersion2Invisible
"Bottom Left","Bottom Left",module,Magento_ReCaptchaVersion2Invisible
"Light Theme","Light Theme",module,Magento_ReCaptchaVersion2Invisible
"Dark Theme","Dark Theme",module,Magento_ReCaptchaVersion2Invisible
"reCAPTCHA v3 Invisible","reCAPTCHA v3 Invisible",module,Magento_ReCaptchaVersion3Invisible
"Google API Website Key","Google API Website Key",module,Magento_ReCaptchaVersion3Invisible
"Google API Secret Key","Google API Secret Key",module,Magento_ReCaptchaVersion3Invisible
"Minimum Score Threshold","Minimum Score Threshold",module,Magento_ReCaptchaVersion3Invisible
"From 0.0 to 1.0, where 1.0 is very likely a good interaction, and 0.0 is very likely a bot.<br />
                        For more details, see the official documentation
                        <a target=""_blank"" href=""https://developers.google.com/recaptcha/docs/v3#interpreting_the_score"">Interpreting the score</a>.","From 0.0 to 1.0, where 1.0 is very likely a good interaction, and 0.0 is very likely a bot.<br />
                        For more details, see the official documentation
                        <a target=""_blank"" href=""https://developers.google.com/recaptcha/docs/v3#interpreting_the_score"">Interpreting the score</a>.",module,Magento_ReCaptchaVersion3Invisible
"Invisible Badge Position","Invisible Badge Position",module,Magento_ReCaptchaVersion3Invisible
Theme,Theme,module,Magento_ReCaptchaVersion3Invisible
"Language Code","Language Code",module,Magento_ReCaptchaVersion3Invisible
"Optional. Forces the widget to render in a specific language. Auto-detects the user's language if unspecified. See
                        <a target=""_blank"" href=""https://developers.google.com/recaptcha/docs/language"">supported Language Codes</a>.","Optional. Forces the widget to render in a specific language. Auto-detects the user's language if unspecified. See
                        <a target=""_blank"" href=""https://developers.google.com/recaptcha/docs/language"">supported Language Codes</a>.",module,Magento_ReCaptchaVersion3Invisible
Inline,Inline,module,Magento_ReCaptchaVersion3Invisible
"Bottom Right","Bottom Right",module,Magento_ReCaptchaVersion3Invisible
"Bottom Left","Bottom Left",module,Magento_ReCaptchaVersion3Invisible
"Light Theme","Light Theme",module,Magento_ReCaptchaVersion3Invisible
"Dark Theme","Dark Theme",module,Magento_ReCaptchaVersion3Invisible
"Release Notification","Release Notification",module,Magento_ReleaseNotification
"Sorry, we had a problem loading our “What’s new” content.","Sorry, we had a problem loading our “What’s new” content.",module,Magento_ReleaseNotification
"
                        <p>We’ll try to show it again the next time you sign in to Magento Admin.</p>
                        <p>To learn more about new features, see our latest Release Notes in
                        <a href=""https://devdocs.magento.com/magento-release-information.html""
                        target=""_blank"">DevDocs' Release Information</a>.
                        </p>","
                        <p>We’ll try to show it again the next time you sign in to Magento Admin.</p>
                        <p>To learn more about new features, see our latest Release Notes in
                        <a href=""https://devdocs.magento.com/magento-release-information.html""
                        target=""_blank"">DevDocs' Release Information</a>.
                        </p>",module,Magento_ReleaseNotification
Marketing,Marketing,module,Magento_Reports
"Products in Cart","Products in Cart",module,Magento_Reports
"Abandoned Cart","Abandoned Cart",module,Magento_Reports
"Search Terms","Search Terms",module,Magento_Reports
"By Customers","By Customers",module,Magento_Reports
"By Products","By Products",module,Magento_Reports
Refunds,Refunds,module,Magento_Reports
"Order Total","Order Total",module,Magento_Reports
"Order Count","Order Count",module,Magento_Reports
New,New,module,Magento_Reports
Ordered,Ordered,module,Magento_Reports
"Recently Viewed/Compared Products","Recently Viewed/Compared Products",module,Magento_Reports
"Show for Current","Show for Current",module,Magento_Reports
"Default Recently Viewed Products Count","Default Recently Viewed Products Count",module,Magento_Reports
"Default Recently Compared Products Count","Default Recently Compared Products Count",module,Magento_Reports
Dashboard,Dashboard,module,Magento_Reports
"Year-To-Date Starts","Year-To-Date Starts",module,Magento_Reports
"Current Month Starts","Current Month Starts",module,Magento_Reports
"Select day of the month.","Select day of the month.",module,Magento_Reports
"General Options","General Options",module,Magento_Reports
"Enable Reports","Enable Reports",module,Magento_Reports
"If disabled, all report events will be disabled","If disabled, all report events will be disabled",module,Magento_Reports
"Enable ""Product View"" Report","Enable ""Product View"" Report",module,Magento_Reports
"If enabled, will collect statistic of viewed product pages","If enabled, will collect statistic of viewed product pages",module,Magento_Reports
"Enable ""Send Product Link To Friend"" Report","Enable ""Send Product Link To Friend"" Report",module,Magento_Reports
"If enabled, will collect statistic of product links sent to friend","If enabled, will collect statistic of product links sent to friend",module,Magento_Reports
"Enable ""Add Product To Compare List"" Report","Enable ""Add Product To Compare List"" Report",module,Magento_Reports
"If enabled, will collect statistic of products added to Compare List","If enabled, will collect statistic of products added to Compare List",module,Magento_Reports
"Enable ""Product Added To Cart"" Report","Enable ""Product Added To Cart"" Report",module,Magento_Reports
"If enabled, will collect statistic of products added to Cart","If enabled, will collect statistic of products added to Cart",module,Magento_Reports
"Enable ""Product Added To WishList"" Report","Enable ""Product Added To WishList"" Report",module,Magento_Reports
"If enabled, will collect statistic of products added to WishList","If enabled, will collect statistic of products added to WishList",module,Magento_Reports
"Enable ""Share WishList"" Report","Enable ""Share WishList"" Report",module,Magento_Reports
"If enabled, will collect statistic of shared WishLists","If enabled, will collect statistic of shared WishLists",module,Magento_Reports
Average,Average,module,Magento_Reports
"Stock Quantity","Stock Quantity",module,Magento_Reports
"Ordered Quantity","Ordered Quantity",module,Magento_Reports
"The report displays the top 5 most viewed products for each interval.","The report displays the top 5 most viewed products for each interval.",module,Magento_Reports
"For accurate reporting, be sure to refresh lifetime statistics whenever you change the time zone.","For accurate reporting, be sure to refresh lifetime statistics whenever you change the time zone.",module,Magento_Reports
Guest,Guest,module,Magento_Reports
Action,Action,module,Magento_Reports
"Average (Approved)","Average (Approved)",module,Magento_Reports
"Last Review","Last Review",module,Magento_Reports
"Order Created","Order Created",module,Magento_Reports
"Order Updated","Order Updated",module,Magento_Reports
"The Order Updated report is created in real time and does not require a refresh.","The Order Updated report is created in real time and does not require a refresh.",module,Magento_Reports
"Last Invoice Created Date","Last Invoice Created Date",module,Magento_Reports
"Last Credit Memo Created Date","Last Credit Memo Created Date",module,Magento_Reports
"First Invoice Created Date","First Invoice Created Date",module,Magento_Reports
"Refresh Lifetime Statistics","Refresh Lifetime Statistics",module,Magento_Reports
"Are you sure you want to refresh lifetime statistics right now? This operation may slow down your customers' shopping experience.","Are you sure you want to refresh lifetime statistics right now? This operation may slow down your customers' shopping experience.",module,Magento_Reports
"Refresh Statistics for the Last Day","Refresh Statistics for the Last Day",module,Magento_Reports
"Are you sure you want to refresh statistics for the last day?","Are you sure you want to refresh statistics for the last day?",module,Magento_Reports
Report,Report,module,Magento_Reports
Description,Description,module,Magento_Reports
"By Customers","By Customers",module,Magento_Review
"By Products","By Products",module,Magento_Review
Enabled,Enabled,module,Magento_Review
"Allow Guests to Write Reviews","Allow Guests to Write Reviews",module,Magento_Review
Active,Active,module,Magento_Review
Inactive,Inactive,module,Magento_Review
"RSS Feeds Section","RSS Feeds Section",module,Magento_Rss
"RSS Feeds","RSS Feeds",module,Magento_Rss
"Rss Config","Rss Config",module,Magento_Rss
"Enable RSS","Enable RSS",module,Magento_Rss
RSS,RSS,module,Magento_Rss
Promotion,Promotion,module,Magento_SalesRule
"Auto Generated Specific Coupon Codes","Auto Generated Specific Coupon Codes",module,Magento_SalesRule
"Web Site","Web Site",module,Magento_SalesRule
Priority,Priority,module,Magento_SalesRule
"Cart Price Rule","Cart Price Rule",module,Magento_SalesRule
Back,Back,module,Magento_SalesRule
"Rule Information","Rule Information",module,Magento_SalesRule
"Rule Name","Rule Name",module,Magento_SalesRule
Description,Description,module,Magento_SalesRule
Websites,Websites,module,Magento_SalesRule
"Customer Groups","Customer Groups",module,Magento_SalesRule
Coupon,Coupon,module,Magento_SalesRule
"
                    If you select and save the rule you will be able to generate multiple coupon codes.
                ","
                    If you select and save the rule you will be able to generate multiple coupon codes.
                ",module,Magento_SalesRule
"Use Auto Generation","Use Auto Generation",module,Magento_SalesRule
"Uses per Coupon","Uses per Coupon",module,Magento_SalesRule
"
                    Usage limit enforced for logged in customers only.
                ","
                    Usage limit enforced for logged in customers only.
                ",module,Magento_SalesRule
"Uses per Customer","Uses per Customer",module,Magento_SalesRule
From,From,module,Magento_SalesRule
To,To,module,Magento_SalesRule
"Public In RSS Feed","Public In RSS Feed",module,Magento_SalesRule
Apply,Apply,module,Magento_SalesRule
"Discount Amount","Discount Amount",module,Magento_SalesRule
"Maximum Qty Discount is Applied To","Maximum Qty Discount is Applied To",module,Magento_SalesRule
"Discount Qty Step (Buy X)","Discount Qty Step (Buy X)",module,Magento_SalesRule
"Discount amount is applied to subtotal only","Discount amount is applied to subtotal only",module,Magento_SalesRule
"Discount amount is applied to subtotal and shipping amount separately","Discount amount is applied to subtotal and shipping amount separately",module,Magento_SalesRule
"Apply to Shipping Amount","Apply to Shipping Amount",module,Magento_SalesRule
"Discard subsequent rules","Discard subsequent rules",module,Magento_SalesRule
"Default Rule Label for All Store Views","Default Rule Label for All Store Views",module,Magento_SalesRule
Operations,Operations,module,Magento_Sales
Create,Create,module,Magento_Sales
"Send Order Email","Send Order Email",module,Magento_Sales
"Accept or Deny Payment","Accept or Deny Payment",module,Magento_Sales
"Send Sales Emails","Send Sales Emails",module,Magento_Sales
"Sales Section","Sales Section",module,Magento_Sales
"Sales Emails Section","Sales Emails Section",module,Magento_Sales
General,General,module,Magento_Sales
"Hide Customer IP","Hide Customer IP",module,Magento_Sales
"Choose whether a customer IP is shown in orders, invoices, shipments, and credit memos.","Choose whether a customer IP is shown in orders, invoices, shipments, and credit memos.",module,Magento_Sales
"Checkout Totals Sort Order","Checkout Totals Sort Order",module,Magento_Sales
"Allow Reorder","Allow Reorder",module,Magento_Sales
"Allow Zero GrandTotal","Allow Zero GrandTotal",module,Magento_Sales
"Allow Zero GrandTotal for Creditmemo","Allow Zero GrandTotal for Creditmemo",module,Magento_Sales
"Invoice and Packing Slip Design","Invoice and Packing Slip Design",module,Magento_Sales
"Logo for PDF Print-outs","Logo for PDF Print-outs",module,Magento_Sales
"Your default logo will be used in PDF and HTML documents.<br />(jpeg, tiff, png) If your pdf image is distorted, try to use larger file-size image.","Your default logo will be used in PDF and HTML documents.<br />(jpeg, tiff, png) If your pdf image is distorted, try to use larger file-size image.",module,Magento_Sales
"Logo for HTML Print View","Logo for HTML Print View",module,Magento_Sales
"Logo for HTML documents only. If empty, default will be used.<br />(jpeg, gif, png)","Logo for HTML documents only. If empty, default will be used.<br />(jpeg, gif, png)",module,Magento_Sales
Address,Address,module,Magento_Sales
"Minimum Order Amount","Minimum Order Amount",module,Magento_Sales
Enable,Enable,module,Magento_Sales
"Minimum Amount","Minimum Amount",module,Magento_Sales
"Subtotal after discount.","Subtotal after discount.",module,Magento_Sales
"Include Discount Amount","Include Discount Amount",module,Magento_Sales
"Include Tax to Amount","Include Tax to Amount",module,Magento_Sales
"Description Message","Description Message",module,Magento_Sales
"This message will be shown in the shopping cart when the subtotal (after discount) is lower than the minimum allowed amount.","This message will be shown in the shopping cart when the subtotal (after discount) is lower than the minimum allowed amount.",module,Magento_Sales
"Error to Show in Shopping Cart","Error to Show in Shopping Cart",module,Magento_Sales
"Validate Each Address Separately in Multi-address Checkout","Validate Each Address Separately in Multi-address Checkout",module,Magento_Sales
"Multi-address Description Message","Multi-address Description Message",module,Magento_Sales
"We'll use the default description above if you leave this empty.","We'll use the default description above if you leave this empty.",module,Magento_Sales
"Multi-address Error to Show in Shopping Cart","Multi-address Error to Show in Shopping Cart",module,Magento_Sales
"We'll use the default error above if you leave this empty.","We'll use the default error above if you leave this empty.",module,Magento_Sales
Dashboard,Dashboard,module,Magento_Sales
"Use Aggregated Data","Use Aggregated Data",module,Magento_Sales
"Improves dashboard performance but provides non-realtime data.","Improves dashboard performance but provides non-realtime data.",module,Magento_Sales
"Orders Cron Settings","Orders Cron Settings",module,Magento_Sales
"Pending Payment Order Lifetime (minutes)","Pending Payment Order Lifetime (minutes)",module,Magento_Sales
"Sales Emails","Sales Emails",module,Magento_Sales
"Asynchronous sending","Asynchronous sending",module,Magento_Sales
"Limit per cron run","Limit per cron run",module,Magento_Sales
Enabled,Enabled,module,Magento_Sales
"New Order Confirmation Email Sender","New Order Confirmation Email Sender",module,Magento_Sales
"New Order Confirmation Template","New Order Confirmation Template",module,Magento_Sales
"Email template chosen based on theme fallback when ""Default"" option is selected.","Email template chosen based on theme fallback when ""Default"" option is selected.",module,Magento_Sales
"New Order Confirmation Template for Guest","New Order Confirmation Template for Guest",module,Magento_Sales
"Send Order Email Copy To","Send Order Email Copy To",module,Magento_Sales
Comma-separated.,Comma-separated.,module,Magento_Sales
"Send Order Email Copy Method","Send Order Email Copy Method",module,Magento_Sales
"Order Comment Email Sender","Order Comment Email Sender",module,Magento_Sales
"Order Comment Email Template","Order Comment Email Template",module,Magento_Sales
"Order Comment Email Template for Guest","Order Comment Email Template for Guest",module,Magento_Sales
"Send Order Comment Email Copy To","Send Order Comment Email Copy To",module,Magento_Sales
"Send Order Comments Email Copy Method","Send Order Comments Email Copy Method",module,Magento_Sales
"Invoice Email Sender","Invoice Email Sender",module,Magento_Sales
"Invoice Email Template","Invoice Email Template",module,Magento_Sales
"Invoice Email Template for Guest","Invoice Email Template for Guest",module,Magento_Sales
"Send Invoice Email Copy To","Send Invoice Email Copy To",module,Magento_Sales
"Send Invoice Email Copy Method","Send Invoice Email Copy Method",module,Magento_Sales
"Invoice Comment Email Sender","Invoice Comment Email Sender",module,Magento_Sales
"Invoice Comment Email Template","Invoice Comment Email Template",module,Magento_Sales
"Invoice Comment Email Template for Guest","Invoice Comment Email Template for Guest",module,Magento_Sales
"Send Invoice Comment Email Copy To","Send Invoice Comment Email Copy To",module,Magento_Sales
"Send Invoice Comments Email Copy Method","Send Invoice Comments Email Copy Method",module,Magento_Sales
Shipment,Shipment,module,Magento_Sales
"Shipment Email Sender","Shipment Email Sender",module,Magento_Sales
"Shipment Email Template","Shipment Email Template",module,Magento_Sales
"Shipment Email Template for Guest","Shipment Email Template for Guest",module,Magento_Sales
"Send Shipment Email Copy To","Send Shipment Email Copy To",module,Magento_Sales
"Send Shipment Email Copy Method","Send Shipment Email Copy Method",module,Magento_Sales
"Shipment Comments","Shipment Comments",module,Magento_Sales
"Shipment Comment Email Sender","Shipment Comment Email Sender",module,Magento_Sales
"Shipment Comment Email Template","Shipment Comment Email Template",module,Magento_Sales
"Shipment Comment Email Template for Guest","Shipment Comment Email Template for Guest",module,Magento_Sales
"Send Shipment Comment Email Copy To","Send Shipment Comment Email Copy To",module,Magento_Sales
"Send Shipment Comments Email Copy Method","Send Shipment Comments Email Copy Method",module,Magento_Sales
"Credit Memo Email Sender","Credit Memo Email Sender",module,Magento_Sales
"Credit Memo Email Template","Credit Memo Email Template",module,Magento_Sales
"Credit Memo Email Template for Guest","Credit Memo Email Template for Guest",module,Magento_Sales
"Send Credit Memo Email Copy To","Send Credit Memo Email Copy To",module,Magento_Sales
"Send Credit Memo Email Copy Method","Send Credit Memo Email Copy Method",module,Magento_Sales
"Credit Memo Comment Email Sender","Credit Memo Comment Email Sender",module,Magento_Sales
"Credit Memo Comment Email Template","Credit Memo Comment Email Template",module,Magento_Sales
"Credit Memo Comment Email Template for Guest","Credit Memo Comment Email Template for Guest",module,Magento_Sales
"Send Credit Memo Comment Email Copy To","Send Credit Memo Comment Email Copy To",module,Magento_Sales
